,Unnamed: 0,Team,Year,ST,W,PD,PP,FL,BF,BG,PTS,WC,EVENT,ENGINE,GRID POS,RACE
3557,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Spanish Grand Prix,Honda RA620H,10,9.0
3558,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Spanish Grand Prix,Honda RA620H,12,12.0
3559,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Belgian Grand Prix,Honda RA620H,12,8.0
3560,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Belgian Grand Prix,Honda RA620H,11,11.0
3561,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Italian Grand Prix,Honda RA620H,10,1.0
3562,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Italian Grand Prix,Honda RA620H,11,9.0
3563,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Tuscany Grand Prix,Honda RA620H,12,7.0
3564,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Tuscany Grand Prix,Honda RA620H,16,0.0
3565,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Russian Grand Prix,Honda RA620H,11,8.0
3566,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Russian Grand Prix,Honda RA620H,9,9.0
3567,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Eifel Grand Prix,Honda RA620H,12,6.0
3568,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Eifel Grand Prix,Honda RA620H,13,15.0
3569,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Portuguese Grand Prix,Honda RA620H,9,5.0
3570,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Portuguese Grand Prix,Honda RA620H,13,19.0
3571,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Emilia Romagna Grand Prix,Honda RA620H,8,4.0
3572,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Emilia Romagna Grand Prix,Honda RA620H,4,0.0
3573,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Turkish Grand Prix,Honda RA620H,16,12.0
3574,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Turkish Grand Prix,Honda RA620H,19,13.0
3575,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Bahrain Grand Prix,Honda RA620H,8,6.0
3576,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Bahrain Grand Prix,Honda RA620H,10,11.0
3577,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Sakhir Grand Prix,Honda RA620H,6,7.0
3578,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Sakhir Grand Prix,Honda RA620H,9,11.0
3579,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Abu Dhabi Grand Prix,Honda RA620H,9,8.0
3580,83,scuderia-alphatauri-honda,2020,17,1,1,0,0,1,4,107.0,7th,Abu Dhabi Grand Prix,Honda RA620H,7,11.0
3581,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Spanish Grand Prix,Renault E-Tech RE23,6,8.0
3582,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Spanish Grand Prix,Renault E-Tech RE23,10,10.0
3583,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Canadian Grand Prix,Renault E-Tech RE23,6,8.0
3584,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Canadian Grand Prix,Renault E-Tech RE23,15,12.0
3585,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Austrian Grand Prix,Renault E-Tech RE23,9,10.0
3586,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Austrian Grand Prix,Renault E-Tech RE23,12,14.0
3587,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,British Grand Prix,Renault E-Tech RE23,10,18.0
3588,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,British Grand Prix,Renault E-Tech RE23,13,0.0
3589,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Hungarian Grand Prix,Renault E-Tech RE23,12,0.0
3590,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Hungarian Grand Prix,Renault E-Tech RE23,15,0.0
3591,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Belgian Grand Prix,Renault E-Tech RE23,14,8.0
3592,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Belgian Grand Prix,Renault E-Tech RE23,12,11.0
3593,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Dutch Grand Prix,Renault E-Tech RE23,12,3.0
3594,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Dutch Grand Prix,Renault E-Tech RE23,16,10.0
3595,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Italian Grand Prix,Renault E-Tech RE23,17,15.0
3596,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Italian Grand Prix,Renault E-Tech RE23,18,0.0
3597,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Singapore Grand Prix,Renault E-Tech RE23,12,6.0
3598,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Singapore Grand Prix,Renault E-Tech RE23,8,0.0
3599,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Japanese Grand Prix,Renault E-Tech RE23,14,9.0
3600,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Japanese Grand Prix,Renault E-Tech RE23,12,10.0
3601,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Qatar Grand Prix,Renault E-Tech RE23,8,7.0
3602,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Qatar Grand Prix,Renault E-Tech RE23,7,12.0
3603,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,US Grand Prix,Renault E-Tech RE23,7,6.0
3604,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,US Grand Prix,Renault E-Tech RE23,8,0.0
3605,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Mexican Grand Prix,Renault E-Tech RE23,15,10.0
3606,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Mexican Grand Prix,Renault E-Tech RE23,11,11.0
3607,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Brazilian Grand Prix,Renault E-Tech RE23,15,7.0
3608,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Brazilian Grand Prix,Renault E-Tech RE23,14,10.0
3609,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Las Vegas Grand Prix,Renault E-Tech RE23,16,4.0
3610,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Las Vegas Grand Prix,Renault E-Tech RE23,4,11.0
3611,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Bahrain Grand Prix,Renault E-Tech RE23,20,9.0
3612,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Bahrain Grand Prix,Renault E-Tech RE23,9,0.0
3613,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Saudi Arabian Grand Prix,Renault E-Tech RE23,6,8.0
3614,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Saudi Arabian Grand Prix,Renault E-Tech RE23,9,9.0
3615,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Australian Grand Prix,Renault E-Tech RE23,9,13.0
3616,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Australian Grand Prix,Renault E-Tech RE23,11,14.0
3617,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Azerbaijan Grand Prix,Renault E-Tech RE23,17,14.0
3618,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Azerbaijan Grand Prix,Renault E-Tech RE23,19,15.0
3619,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Miami Grand Prix,Renault E-Tech RE23,5,8.0
3620,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Miami Grand Prix,Renault E-Tech RE23,8,9.0
3621,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Monaco Grand Prix,Renault E-Tech RE23,3,3.0
3622,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Monaco Grand Prix,Renault E-Tech RE23,7,7.0
3623,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Bahrain Grand Prix,Renault E-Tech RE23,20,9.0
3624,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Bahrain Grand Prix,Renault E-Tech RE23,9,0.0
3625,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Saudi Arabian Grand Prix,Renault E-Tech RE23,6,8.0
3626,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Saudi Arabian Grand Prix,Renault E-Tech RE23,9,9.0
3627,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Australian Grand Prix,Renault E-Tech RE23,9,13.0
3628,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Australian Grand Prix,Renault E-Tech RE23,11,14.0
3629,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Azerbaijan Grand Prix,Renault E-Tech RE23,17,14.0
3630,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Azerbaijan Grand Prix,Renault E-Tech RE23,19,15.0
3631,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Miami Grand Prix,Renault E-Tech RE23,5,8.0
3632,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Miami Grand Prix,Renault E-Tech RE23,8,9.0
3633,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Monaco Grand Prix,Renault E-Tech RE23,3,3.0
3634,84,alpine,2023,20,0,2,0,0,3,3,108.0,6th,Monaco Grand Prix,Renault E-Tech RE23,7,7.0
3635,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Bahrain Grand Prix,Renault E-Tech RE22,11,7.0
3636,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Bahrain Grand Prix,Renault E-Tech RE22,8,9.0
3637,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Saudi Arabian Grand Prix,Renault E-Tech RE22,5,6.0
3638,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Saudi Arabian Grand Prix,Renault E-Tech RE22,7,0.0
3639,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Australian Grand Prix,Renault E-Tech RE22,8,7.0
3640,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Australian Grand Prix,Renault E-Tech RE22,10,17.0
3641,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Emilia Romagna Grand Prix,Renault E-Tech RE22,16,14.0
3642,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Emilia Romagna Grand Prix,Renault E-Tech RE22,9,0.0
3643,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Miami Grand Prix,Renault E-Tech RE22,20,8.0
3644,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Miami Grand Prix,Renault E-Tech RE22,11,11.0
3645,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Spanish Grand Prix,Renault E-Tech RE22,12,7.0
3646,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Spanish Grand Prix,Renault E-Tech RE22,20,9.0
3647,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Monaco Grand Prix,Renault E-Tech RE22,7,7.0
3648,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Monaco Grand Prix,Renault E-Tech RE22,10,12.0
3649,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Azerbaijan Grand Prix,Renault E-Tech RE22,10,7.0
3650,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Azerbaijan Grand Prix,Renault E-Tech RE22,13,10.0
3651,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Canadian Grand Prix,Renault E-Tech RE22,7,6.0
3652,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Canadian Grand Prix,Renault E-Tech RE22,2,9.0
3653,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,British Grand Prix,Renault E-Tech RE22,7,5.0
3654,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,British Grand Prix,Renault E-Tech RE22,15,0.0
3655,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Austrian Grand Prix,Renault E-Tech RE22,6,5.0
3656,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Austrian Grand Prix,Renault E-Tech RE22,19,10.0
3657,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,French Grand Prix,Renault E-Tech RE22,7,6.0
3658,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,French Grand Prix,Renault E-Tech RE22,10,8.0
3659,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Hungarian Grand Prix,Renault E-Tech RE22,6,8.0
3660,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Hungarian Grand Prix,Renault E-Tech RE22,5,9.0
3661,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Belgian Grand Prix,Renault E-Tech RE22,3,5.0
3662,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Belgian Grand Prix,Renault E-Tech RE22,16,7.0
3663,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Dutch Grand Prix,Renault E-Tech RE22,13,6.0
3664,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Dutch Grand Prix,Renault E-Tech RE22,12,9.0
3665,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Italian Grand Prix,Renault E-Tech RE22,14,11.0
3666,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Italian Grand Prix,Renault E-Tech RE22,6,0.0
3667,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Singapore Grand Prix,Renault E-Tech RE22,5,0.0
3668,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Singapore Grand Prix,Renault E-Tech RE22,17,0.0
3669,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Japanese Grand Prix,Renault E-Tech RE22,5,4.0
3670,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Japanese Grand Prix,Renault E-Tech RE22,7,7.0
3671,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,United States Grand Prix,Renault E-Tech RE22,14,7.0
3672,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,United States Grand Prix,Renault E-Tech RE22,20,11.0
3673,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Mexican Grand Prix,Renault E-Tech RE22,10,8.0
3674,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Mexican Grand Prix,Renault E-Tech RE22,9,19.0
3675,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,São Paulo Grand Prix,,17,5.0
3676,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,São Paulo Grand Prix,,16,8.0
3677,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Abu Dhabi Grand Prix,Renault E-Tech RE22,8,7.0
3678,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Abu Dhabi Grand Prix,Renault E-Tech RE22,10,0.0
3679,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Bahrain Grand Prix,Renault E-Tech RE22,11,7.0
3680,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Bahrain Grand Prix,Renault E-Tech RE22,8,9.0
3681,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Saudi Arabian Grand Prix,Renault E-Tech RE22,5,6.0
3682,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Saudi Arabian Grand Prix,Renault E-Tech RE22,7,0.0
3683,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Australian Grand Prix,Renault E-Tech RE22,8,7.0
3684,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Australian Grand Prix,Renault E-Tech RE22,10,17.0
3685,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Emilia Romagna Grand Prix,Renault E-Tech RE22,16,14.0
3686,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Emilia Romagna Grand Prix,Renault E-Tech RE22,9,0.0
3687,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Miami Grand Prix,Renault E-Tech RE22,20,8.0
3688,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Miami Grand Prix,Renault E-Tech RE22,11,11.0
3689,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Spanish Grand Prix,Renault E-Tech RE22,12,7.0
3690,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Spanish Grand Prix,Renault E-Tech RE22,20,9.0
3691,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Monaco Grand Prix,Renault E-Tech RE22,7,7.0
3692,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Monaco Grand Prix,Renault E-Tech RE22,10,12.0
3693,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Azerbaijan Grand Prix,Renault E-Tech RE22,10,7.0
3694,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Azerbaijan Grand Prix,Renault E-Tech RE22,13,10.0
3695,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Canadian Grand Prix,Renault E-Tech RE22,7,6.0
3696,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Canadian Grand Prix,Renault E-Tech RE22,2,9.0
3697,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,British Grand Prix,Renault E-Tech RE22,7,5.0
3698,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,British Grand Prix,Renault E-Tech RE22,15,0.0
3699,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Austrian Grand Prix,Renault E-Tech RE22,6,5.0
3700,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Austrian Grand Prix,Renault E-Tech RE22,19,10.0
3701,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,French Grand Prix,Renault E-Tech RE22,7,6.0
3702,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,French Grand Prix,Renault E-Tech RE22,10,8.0
3703,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Hungarian Grand Prix,Renault E-Tech RE22,6,8.0
3704,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Hungarian Grand Prix,Renault E-Tech RE22,5,9.0
3705,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Belgian Grand Prix,Renault E-Tech RE22,3,5.0
3706,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Belgian Grand Prix,Renault E-Tech RE22,16,7.0
3707,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Dutch Grand Prix,Renault E-Tech RE22,13,6.0
3708,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Dutch Grand Prix,Renault E-Tech RE22,12,9.0
3709,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Italian Grand Prix,Renault E-Tech RE22,14,11.0
3710,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Italian Grand Prix,Renault E-Tech RE22,6,0.0
3711,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Singapore Grand Prix,Renault E-Tech RE22,5,0.0
3712,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Singapore Grand Prix,Renault E-Tech RE22,17,0.0
3713,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Japanese Grand Prix,Renault E-Tech RE22,5,4.0
3714,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Japanese Grand Prix,Renault E-Tech RE22,7,7.0
3715,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,United States Grand Prix,Renault E-Tech RE22,14,7.0
3716,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,United States Grand Prix,Renault E-Tech RE22,20,11.0
3717,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Mexican Grand Prix,Renault E-Tech RE22,10,8.0
3718,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Mexican Grand Prix,Renault E-Tech RE22,9,19.0
3719,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,São Paulo Grand Prix,,17,5.0
3720,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,São Paulo Grand Prix,,16,8.0
3721,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Abu Dhabi Grand Prix,Renault E-Tech RE22,8,7.0
3722,85,alpine,2022,22,0,0,0,0,4,2,173.0,4th,Abu Dhabi Grand Prix,Renault E-Tech RE22,10,0.0
3723,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Formula 1 Gulf Air Bahrain Grand Prix,Renault E-Tech 20B,16,13.0
3724,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Formula 1 Gulf Air Bahrain Grand Prix,Renault E-Tech 20B,9,0.0
3725,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Pirelli Gran Premio Del Made in Italy E Dell'Emilia Romagna,Renault E-Tech 20B,9,9.0
3726,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Pirelli Gran Premio Del Made in Italy E Dell'Emilia Romagna,Renault E-Tech 20B,15,10.0
3727,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Portuguese Grand Prix,Renault E-Tech 20B,6,7.0
3728,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Portuguese Grand Prix,Renault E-Tech 20B,13,8.0
3729,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Aramco Gran Premio De España,Renault E-Tech 20B,5,9.0
3730,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Aramco Gran Premio De España,Renault E-Tech 20B,10,17.0
3731,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Monaco Grand Prix,Renault E-Tech 20B,11,9.0
3732,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Monaco Grand Prix,Renault E-Tech 20B,17,13.0
3733,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Azerbaijan Grand Prix,Renault E-Tech 20B,8,6.0
3734,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Azerbaijan Grand Prix,Renault E-Tech 20B,12,0.0
3735,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,French Grand Prix,Renault E-Tech 20B,9,8.0
3736,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,French Grand Prix,Renault E-Tech 20B,11,14.0
3737,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Styrian Grand Prix,Renault E-Tech 20B,8,9.0
3738,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Styrian Grand Prix,Renault E-Tech 20B,17,14.0
3739,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Austrian Grand Prix,Renault E-Tech 20B,14,10.0
3740,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Austrian Grand Prix,Renault E-Tech 20B,17,0.0
3741,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,British Grand Prix,Renault E-Tech 20B,7,7.0
3742,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,British Grand Prix,Renault E-Tech 20B,9,9.0
3743,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Hungarian Grand Prix,Renault E-Tech 20B,8,1.0
3744,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Hungarian Grand Prix,Renault E-Tech 20B,9,4.0
3745,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Belgian Grand Prix,Renault E-Tech 20B,8,7.0
3746,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Belgian Grand Prix,Renault E-Tech 20B,12,11.0
3747,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Dutch Grand Prix,Renault E-Tech 20B,9,6.0
3748,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Dutch Grand Prix,Renault E-Tech 20B,8,9.0
3749,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Italian Grand Prix,Renault E-Tech 20B,10,8.0
3750,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Italian Grand Prix,Renault E-Tech 20B,12,10.0
3751,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Russian Grand Prix,Renault E-Tech 20B,6,6.0
3752,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Russian Grand Prix,Renault E-Tech 20B,9,14.0
3753,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Turkish Grand Prix,Renault E-Tech 20B,12,10.0
3754,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Turkish Grand Prix,Renault E-Tech 20B,5,16.0
3755,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,United States Grand Prix,Renault E-Tech 20B,11,0.0
3756,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,United States Grand Prix,Renault E-Tech 20B,19,0.0
3757,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Mexican Grand Prix,Renault E-Tech 20B,12,9.0
3758,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Mexican Grand Prix,Renault E-Tech 20B,19,13.0
3759,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Sao Paulo Grand Prix,Renault E-Tech 20B,8,8.0
3760,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Sao Paulo Grand Prix,Renault E-Tech 20B,12,9.0
3761,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Qatar Grand Prix,Renault E-Tech 20B,3,3.0
3762,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Qatar Grand Prix,Renault E-Tech 20B,9,5.0
3763,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Saudi Arabian Grand Prix,Renault E-Tech 20B,9,4.0
3764,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Saudi Arabian Grand Prix,Renault E-Tech 20B,13,13.0
3765,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Abu Dhabi Grand Prix,Renault E-Tech 20B,11,8.0
3766,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Abu Dhabi Grand Prix,Renault E-Tech 20B,9,9.0
3767,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Formula 1 Gulf Air Bahrain Grand Prix,Renault E-Tech 20B,16,13.0
3768,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Formula 1 Gulf Air Bahrain Grand Prix,Renault E-Tech 20B,9,0.0
3769,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Pirelli Gran Premio Del Made in Italy E Dell'Emilia Romagna,Renault E-Tech 20B,9,9.0
3770,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Pirelli Gran Premio Del Made in Italy E Dell'Emilia Romagna,Renault E-Tech 20B,15,10.0
3771,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Portuguese Grand Prix,Renault E-Tech 20B,6,7.0
3772,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Portuguese Grand Prix,Renault E-Tech 20B,13,8.0
3773,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Aramco Gran Premio De España,Renault E-Tech 20B,5,9.0
3774,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Aramco Gran Premio De España,Renault E-Tech 20B,10,17.0
3775,86,alpine,2021,22,1,2,0,0,1,3,155.0,5th,Monaco Grand Prix,Renault E-Tech 20B,11,9.0
